	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
10	DisGeNET	Dysarthria	69/282	1.3875588434878889e-11	9.155365532759182e-09	0	0	2.8133456930186225	70.336146336694	SNAP25;NDUFA12;FMR1;CISD2;SLC6A1;ABHD12;TBK1;ATCAY;RARS;SACS;FBXO7;ELOVL4;ELOVL5;GLRX5;PEX2;COASY;CACNB4;NDUFS8;NPC1;NDUFS7;BIN1;NPC2;NDUFS4;SMS;VAMP1;MAPT;PFN1;CSTB;PCNA;SLC20A2;UBA5;HTRA1;ATP1A3;ATP1A2;GNS;HSD17B10;TTBK2;GRIN2A;NRAS;ATXN2;TTR;DNAJB6;PSAP;CAMTA1;SPTBN2;UBQLN2;PRNP;SURF1;EIF2B2;PNPLA8;FUS;NDUFA2;CHCHD10;BRAF;PTPN11;TTC19;NR4A2;REEP1;FA2H;PNKD;DAB1;PDE10A;SYNJ1;PPP2R2B;NDUFAF2;PLP1;TRIM37;PNPLA6;TARDBP
11	DisGeNET	Cerebellar atrophy	53/190	1.7467477613162392e-11	1.0564912709694389e-08	0	0	3.347896301987735	82.92966926238759	NDUFA11;GPAA1;FMR1;TXN2;ABHD12;PCLO;OPA1;FRRS1L;KIF1A;CTSD;SPTAN1;COG8;ELOVL5;ATP6AP2;PEX2;MAG;NDUFS6;SCN8A;NDUFS4;NDUFS2;NDUFS1;TMEM126B;MAPT;LY6E;NDUFB9;PCNA;UBA5;NDUFB3;MFF;TTBK2;ATXN2;EMC1;NDUFV2;NDUFV1;SPTBN2;BRAP;BCAP31;PRNP;KCNJ10;MDH2;NDUFA1;TTC19;REEP1;CCDC88A;FA2H;PPP2R2B;SNX14;NDUFAF5;NDUFAF2;NDUFAF3;ACO2;STT3B;PNPLA6
12	DisGeNET	Intellectual Disability	361/2503	4.1372175900522747e-11	2.2610949532182972e-08	0	0	1.5223150039832447	36.39613513219211	ISCA2;APP;TRIO;FRMPD4;HNRNPU;CISD2;MLC1;SLC4A4;ACTB;CRKL;NDST1;HERC2;RPS19;PPP2R1A;AKT3;LONP1;DPF2;FBXO7;GLUL;SCN1B;AGFG1;COG8;RBFOX1;RBFOX2;CACNA2D1;ALG2;STX1B;PRKAR1A;BIN1;MAP1B;BOLA3;CSNK2B;YME1L1;SUCLG1;TMEM126B;NECAB2;SAR1B;MAGED1;GNS;TTBK2;FXR1;SNX3;GRIN2A;ATP6V0A2;APOE;HIVEP2;ARSB;SPTBN2;BRAP;CREBBP;SURF1;ACD;HOMER1;H3F3B;H3F3A;MYO5A;BRAF;SMARCA2;AIMP1;FA2H;CCDC88A;ARL2BP;SLC6A9;NDUFAF5;NDUFAF2;NDUFAF3;ITPA;RPS23;CDK16;GABRB3;TOP2B;COX7B;GPAA1;TECR;GDI2;SRA1;GRIK2;CTCF;IER3IP1;SLC6A1;PQBP1;PPP3CA;MAP1LC3B;MCEE;NIPBL;HINT1;PCLO;IMPA1;ZMYM3;CHL1;RARS;NEFL;KIF1A;ARIH1;SPTAN1;CTSD;COX8A;ELOVL4;SSR4;ELOVL5;TESC;TSC22D3;AMPD2;SYP;ASH1L;AP3B2;ZEB2;INF2;KIF2A;VAMP1;HNRNPH2;MAPT;TKT;PAFAH1B3;DLD;VAMP2;DBN1;CSTB;WDR26;RPL10;SLC20A2;SATB2;GBA;PRICKLE2;XIAP;AKAP6;GNAI1;TMEM70;PSMA7;TMEM165;PTPA;NRAS;PGRMC1;PAK1;EMC1;DMD;MGAT2;PAK3;CCT5;BCAP31;GABRA1;PET100;KCNB1;GABRA5;USP9X;MDH2;GAD1;HUWE1;GTF2H5;GRIN1;WDR11;RAB11B;TMCO1;PDP1;FIG4;ITCH;GATM;NFIA;TAOK1;SNX14;PLP1;RAB3GAP2;TRIP12;PNPLA6;TARDBP;CDK5R1;SEMA5A;POGLUT1;NDUFA11;NDUFA12;CTNND2;FMR1;ATN1;ZBTB20;MSMO1;PARK7;FRY;EEF1B2;ABHD12;RIMS1;ATCAY;FRRS1L;TUBB3;ARHGDIA;SACS;KMT5B;DENND5A;BANF1;TXNL4A;LARGE1;KCMF1;CDKL5;SNRPN;MAP2K2;DSCAM;MAGI2;CASK;SARS;TSC2;TBR1;SDHD;COX6B1;FOXP1;DPM1;DPM2;CLIP1;TMEM135;DPM3;DKC1;SCN8A;SRSF2;SMS;WDFY3;PHIP;ADNP;SNRPB;DGKH;KMT2E;PSMD10;RNASEH2C;PSMD12;UQCRB;ARL6;UBA5;CUL3;SLC1A1;NDRG1;ADGRG1;DVL1;PSAP;PGK1;CAMTA1;COX14;SRGAP3;CYC1;MPDZ;NDUFV1;MYH10;GRIA4;MPDU1;TRAPPC2;DNAJC19;COA3;PDHA1;AUTS2;SYT1;FUS;BDNF;NONO;SLC4A10;UBE2A;ARHGAP26;QKI;GNAO1;REEP1;QDPR;AHI1;DLG1;FGF14;DAB1;DLG2;SYNJ1;UQCRQ;RHEB;GNAQ;CAPRIN1;REEP2;GNAS;TCF4;PIN4;ACO2;STT3B;OGT;UBE2K;NOP10;FGFR2;COX20;EIF4G1;SNAP25;CNTNAP2;DDX3X;TSEN15;CHD8;ATP2A2;ETFB;SPRED1;GM2A;OPA1;TRPS1;IDH3B;PHACTR1;PGM1;YWHAG;HGSNAT;PPP1R12A;DCC;ATP6AP2;ATRX;PEX2;KCNAB2;ARID1B;DNM1;COASY;PJA1;LMBRD1;IFT43;HAX1;NDUFS8;NPC1;NDUFS7;ACOX1;TRAPPC6B;NPC2;IL1RAPL1;NDUFS4;ATP6V1B2;POLR1D;MYH9;NDUFS2;NDUFS1;ZMYND11;SLC25A5;NLGN3;TSEN34;CAMK2B;SMARCD1;DDC;USP11;MAK16;NRXN3;ATP1A3;ATP1A2;MFF;HSD17B10;HSPD1;CDC42;TTR;TNKS2;PUF60;CNNM2;SLC25A22;SH2B1;SLC12A5;KCNJ10;NDUFA2;PTPN11;DDHD1;SOD2;CDC42BPA;TTC19;GDAP1;GOLPH3;PNKD;PDE10A;CLCN4;GLRB;APC;PPP2R2B;TRIM37;TRIM32;SPG21
13	DisGeNET	Babinski Reflex	44/145	4.398530410273816e-11	2.2610949532182972e-08	0	0	3.761204068005054	89.69405602238076	NDUFB9;DDC;NDUFA11;NDUFB3;HTRA1;HSPD1;ABHD12;ADGRG1;OPA1;PSAP;SACS;KIF1A;LARGE1;NDUFV2;FBXO7;NDUFV1;CCT5;PRNP;GLRX5;GAD1;ATP6AP2;NDUFA1;CHCHD10;SDHD;DDHD1;REEP1;FA2H;MAG;DPM3;ACOX1;NDUFS6;SNX14;REEP2;NDUFAF5;NDUFS4;NDUFAF2;PLP1;NDUFAF3;NDUFS2;NDUFS1;TMEM126B;PNPLA6;TARDBP;SPG21
14	DisGeNET	MITOCHONDRIAL COMPLEX I DEFICIENCY	19/33	4.672971107505436e-11	2.2610949532182972e-08	0	0	11.633303657033284	276.71721706018974	NDUFB9;NDUFA13;NDUFA11;NDUFB11;NDUFB3;NDUFA1;GDAP1;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFAF5;NDUFAF2;NDUFS2;NDUFAF3;NDUFS1;TMEM126B;NDUFV2;NDUFV1
15	DisGeNET	Abnormal mitochondria in muscle tissue	18/30	5.839561197590641e-11	2.6489709482570543e-08	0	0	12.853138476281744	302.86853207295087	NDUFB9;NDUFB10;NDUFA11;NDUFB3;NDUFA1;SDHD;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFAF5;NDUFAF2;NDUFS2;NDUFAF3;NDUFS1;TMEM126B;NDUFV2;NDUFV1
16	DisGeNET	Generalized hypotonia	120/633	8.842073104628111e-11	3.775045093728873e-08	0	0	2.048345043970127	47.41696461644475	NDUFA11;NDUFA12;HNRNPU;ZBTB20;ACTB;TXN2;NDST1;ATCAY;HERC2;MPC1;PPP2R1A;FRRS1L;CFL2;LONP1;LARGE1;ATP6V1E1;GLUL;SCN1B;SLC25A46;SNRPN;CDKL5;CASK;FOXP1;COX6B1;DPM1;BOLA3;SCN8A;SMS;TMEM126B;ADNP;RNASEH2C;CTBP1;UBA5;SLC1A2;CPLX1;ATXN2;PSAP;ATP6V0A2;COX14;HIVEP2;NDUFV2;NDUFV1;MPDU1;CREBBP;SURF1;EIF2B2;PDHA1;UQCC3;NONO;MYO5A;BRAF;COQ7;AHI1;SYNJ1;UQCRQ;NDUFAF5;OGDH;NDUFAF2;NDUFAF3;TCF4;ACO2;STT3B;RPS23;COX20;GABRB3;DDX3X;TSEN15;CTCF;SPRED1;GM2A;TRIM2;TRPS1;KIF1A;DNM1L;SPTAN1;TPI1;SSR4;GPX4;PEX2;AP3B2;DNM1;HADHB;ZEB2;LMBRD1;NDUFS8;NPC1;NDUFS7;NPC2;NDUFS6;NDUFS4;NDUFS2;HNRNPH2;NDUFS1;DLD;SLC25A4;NDUFB9;NDUFB3;HSD17B10;TMEM70;TMEM165;HSPD1;NRAS;EMC1;DMD;MGAT2;KCNJ10;PET100;KCNB1;USP9X;PNPLA8;NDUFA2;NDUFA1;FIG4;PDP1;SUCLA2;CLCN4;NFIA;SNX14;PLP1;PNPLA2
17	DisGeNET	Dystonia	62/251	9.840489423116932e-11	3.8294130536710456e-08	0	0	2.8430335097001764	65.5089807528691	APP;TRIO;NDUFA12;ACTB;TXN2;ATCAY;SCP2;GM2A;TUBB3;FBXO7;TPI1;PRMT2;DST;CASK;SDHD;SCNM1;NDUFS8;NPC1;NDUFS7;LRRC7;ACOX1;NPC2;SCN8A;NDUFS4;VAMP1;DLD;LY6E;TSEN34;CSTB;RNASEH2C;SLC20A2;UBA5;GBA;TOR1AIP2;ATP1A3;ATP1A2;ATXN2;PSAP;RBBP6;APOE;SF3B1;UBQLN2;BCAP31;HSPA8;SURF1;PDHA1;PNPLA8;BDNF;NDUFA2;MYO5A;TTC19;NR4A2;QDPR;FA2H;PNKD;SUCLA2;SYNJ1;UQCRQ;NDUFAF2;PLP1;PNPLA2;COX20
18	DisGeNET	Increased CSF lactate	26/61	1.0024641501756664e-10	3.8294130536710456e-08	0	0	6.381639524496667	146.92697440452426	NDUFB9;NDUFA11;NDUFA12;NDUFB3;TXN2;COX14;NDUFV2;NDUFV1;SURF1;PDHA1;PET100;MDH2;NDUFA2;NDUFA1;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFAF5;NDUFAF2;NDUFS2;NDUFAF3;NDUFS1;TMEM126B;COX20
19	DisGeNET	Amyotrophic Lateral Sclerosis	123/660	1.5926088073192603e-10	5.7795773617615953e-08	0	0	2.005981205148008	45.255893842084426	APP;GDA;FMR1;TUSC2;HDAC11;AQP4;ADARB1;NPEPPS;TBK1;PSMD2;KHSRP;AKT3;OSBP;EPHA4;SNRPN;TUBA4A;CLIP1;DDIT3;MAP1B;SCN8A;PPIF;TFAM;UBE2V1;PFN1;PPIA;SCG2;PVALB;PPID;LY6E;KHDRBS1;LXN;SLC1A1;SLC1A2;RTN4;TTBK2;GRIN2A;ATXN2;COP1;MOBP;HNRNPDL;MYO6;APOE;GRIA4;HSPA8;PRNP;CREBBP;SYT1;BDNF;FUS;HSPA4;CHCHD10;BTBD10;CS;CCDC88A;AAK1;UNC119;PIN1;HNRNPC;RAB5A;UBE2K;EIF4G2;SNAP25;PTPRN;PSIP1;SLC6A1;ELAVL1;YWHAQ;CHL1;SUMO2;NEFL;NEFM;NEFH;CTSD;COX8A;UPF1;TMED9;PRMT1;ARAP2;NRG1;SYP;SFPQ;VSNL1;VGF;HNRNPH1;HNRNPH2;MAPT;SGK1;CRYAB;GAPDH;INA;CHST2;HDAC2;MAK16;XIAP;DNAJB2;PTPA;TTR;UBQLN1;UBQLN2;MAPK3;CDKN2D;SLC12A2;CHGA;KCNJ10;SLC12A5;MDH1;SORT1;TXNRD1;SOD2;OXR1;RAB11A;FIG4;MARCKS;PHF5A;VAPA;PSMC4;HNRNPA2B1;RAB3GAP2;BAX;PNPLA6;TARDBP;RAN;CDK5R1
20	DisGeNET	Pick Disease of the Brain	35/105	2.423606610579735e-10	8.37644608551796e-08	0	0	4.305555555555555	95.32755820726727	APP;GSK3B;FMR1;MAK16;PARK7;NAPG;PRDX3;CDC42;PRDX2;PCSK1N;TBK1;UBB;PRDX1;ADORA1;NEFM;APOE;CKB;NEFH;MAPK3;UBQLN2;PRNP;BDNF;FUS;CHCHD10;PTBP2;SFPQ;NPC1;NPC2;PIN1;MAPT;PFN1;TARDBP;INA;RAN;SRSF9
21	DisGeNET	NADH:Q(1) Oxidoreductase deficiency	18/32	2.586214539474257e-10	8.532156876138257e-08	0	0	11.015743719624888	243.1797655361844	NDUFB9;NDUFB10;NDUFA11;NDUFB11;NDUFB3;NDUFA1;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFAF5;NDUFAF2;NDUFS2;NDUFAF3;NDUFS1;TMEM126B;NDUFV2;NDUFV1
22	DisGeNET	Hyperreflexia	69/301	3.084070887711225e-10	9.732255001307857e-08	0	0	2.5801669094234807	56.50462451096211	NDUFA11;NDUFA12;PQBP1;ABHD12;TBK1;PCLO;GM2A;OPA1;RARS;SACS;KIF1A;GLUL;FBXO7;SPTAN1;GLRX5;ATRX;ALG2;CASK;AMPD2;PEX2;SDHD;NDUFS8;NDUFS7;ACOX1;NDUFS6;NDUFS4;VAMP1;NDUFS2;NDUFS1;TMEM126B;RNASEH2C;NDUFB9;DDC;SLC20A2;GBA;NDUFB3;HTRA1;MFF;HSD17B10;TTBK2;HSPD1;NRAS;ADGRG1;PSAP;NDUFV2;NDUFV1;SLC25A22;CCT5;SPTBN2;PRNP;CREBBP;SURF1;FUS;GAD1;NDUFA2;NDUFA1;DDHD1;CCDC88A;GLRB;UQCRQ;PPP2R2B;GNAQ;NDUFAF5;REEP2;NDUFAF2;PLP1;NDUFAF3;PNPLA6;SPG21
23	DisGeNET	Muscle Spasticity	77/353	3.5409103089000245e-10	1.070830292583183e-07	0	0	2.4237897693165253	52.74522128944424	ISCA2;ARL6IP1;NDUFA11;NDUFA12;MLC1;GRIK2;PQBP1;TXN2;ABHD12;TBK1;PCLO;TUBB3;FRRS1L;SACS;ATP6V1E1;CTSD;NEFH;SCN1B;EPHA4;TPI1;CDKL5;ATRX;ATP6AP2;IL18;CASK;AMPD2;PEX2;SDHD;NDUFS8;NPC1;NDUFS7;NDUFS6;NPC2;BOLA3;NDUFS4;NDUFS2;NDUFS1;TMEM126B;PFN1;DLD;ATP6V1A;RNASEH2C;NDUFB9;UBA5;GBA;NDUFB3;HTRA1;MFF;HSD17B10;ATXN2;TTR;ATP6V0A2;APOE;NDUFV2;NDUFV1;SLC25A22;UBQLN2;PRNP;SURF1;EIF2B2;PNPLA8;FUS;NDUFA2;NDUFA1;CHCHD10;FIG4;REEP1;SUCLA2;GLRB;SNX14;NDUFAF5;NDUFAF2;NDUFAF3;RAB3GAP2;PNPLA6;TARDBP;ITM2B
24	DisGeNET	Decreased tendon reflex	51/195	5.231525132644891e-10	1.518816376509465e-07	0	0	3.0607655793573514	65.41207444077686	CNTNAP2;NDUFA11;FMR1;COX6A1;ABHD12;TBK1;NEFL;KIF1A;LARGE1;NEFH;SLC25A46;PHYH;TSPYL1;TPI1;ELOVL4;ATP6AP2;PEX2;COASY;INF2;NDUFS6;NDUFS4;NDUFS2;NDUFS1;TMEM126B;SLC25A4;LY6E;NDUFB9;NDUFB3;NDRG1;DNAJB2;ATXN2;TTR;PSAP;DMD;NDUFV2;NDUFV1;FUS;NDUFA1;CHCHD10;GDAP1;FIG4;REEP1;SUCLA2;SYNJ1;SNX14;NDUFAF5;NDUFAF2;NDUFAF3;PNPLA6;ACO2;TRIM32
25	DisGeNET	Infratentorial atrophy	46/167	5.863529276196568e-10	1.6368267494859493e-07	0	0	3.2817182376103298	69.75981026142041	NDUFB9;PCNA;NDUFA11;FMR1;UBA5;NDUFB3;MFF;TXN2;TTBK2;ABHD12;PCLO;OPA1;FRRS1L;KIF1A;NDUFV2;NDUFV1;CTSD;SPTAN1;SPTBN2;BCAP31;PRNP;COG8;KCNJ10;ELOVL5;MDH2;ATP6AP2;NDUFA1;PEX2;TTC19;CCDC88A;FA2H;MAG;NDUFS6;PPP2R2B;SNX14;NDUFAF5;NDUFS4;NDUFAF2;NDUFAF3;NDUFS2;MAGED2;NDUFS1;TMEM126B;ACO2;STT3B;PNPLA6
26	DisGeNET	Parkinson Disease	175/1064	8.407842812966452e-10	2.260152708759649e-07	0	0	1.7345273550650728	36.2458734824236	EIF4A2;SEMA5A;ATF2;APP;FMR1;AQP4;NUCKS1;PARK7;CLU;ACTB;RPL6;PCMT1;RGS2;CHCHD2;TBK1;DENR;FBXO7;GLUL;SH3GL2;AGFG1;PDIA3;NSF;BNIP3L;MAP2K4;FBXW7;RPS8;TALDO1;TSC2;CSNK1D;STX1B;MAG;PCP4;BIN1;DDIT3;FEZ1;SCN8A;DDIT4;PPIF;PGP;TFAM;ULK1;SNRPF;FKBP4;PVALB;PPID;LY6E;MACF1;SLC1A1;HTRA1;SLC1A2;SLC41A1;KLC1;CPLX1;UQCRH;PRDX3;PRDX2;GRIN2A;ATXN2;PRDX5;INPP5F;UBB;PRKAR2A;MBP;APOD;APOE;CYC1;SRGAP3;NPTX2;NDUFV2;SKIL;RAB6B;HSPA9;PRNP;HSPA8;GSTM1;NDFIP1;EIF2B2;HOMER1;HSPA5;BDNF;FUS;HSPA4;OGA;CHCHD10;MANF;NR4A2;DLG1;DLG2;SYNJ1;NDUFAF2;OGDH;PIN1;UBE2K;PAM;PICALM;EIF4G1;GSK3B;PHF1;FAF1;CHM;IDE;SIPA1L2;CX3CL1;PQBP1;MAP1LC3A;NEFL;DNM1L;CTSD;PSENEN;DBNL;GPX1;DST;SLC2A13;ATRX;ATP6AP2;IL18;NRG1;SYP;NPC1;PSMA2;NPC2;ALDH1A1;CHST1;MAPT;SGK1;GAPDH;CRK;DBN1;HDAC2;DDC;USP15;PCNA;TOMM40;SLC20A2;ROCK2;MAK16;GBA;ATP1A3;NEDD8;GLRX;HMGCR;HSD17B10;LRP8;HSPD1;CDC42;DNAJB1;TTR;TNKS2;DNAJB6;FYN;FSD1;APBB1;CNNM2;MAPK3;EGLN1;CDKN2D;MOG;MTX1;GAD1;TXNRD1;NDUFA2;NDUFA1;LSAMP;S100B;SOD2;SUCLA2;RIT2;PDE10A;PSMC4;PPP2R2B;RGS10;BAX;TARDBP;RAN;CDK5R1
27	DisGeNET	Mental and motor retardation	168/1021	1.8123110596815926e-09	4.697769168274643e-07	0	0	1.732810978410796	34.87916818826022	APP;ISCA2;NDUFA11;FRMPD4;NDUFA12;FMR1;HNRNPU;MSMO1;ACTB;CRKL;TXN2;NDST1;ATCAY;HERC2;FRRS1L;TUBB3;MPC1;PPP2R1A;AKT3;LONP1;ATP6V1E1;LARGE1;SCN1B;SLC25A46;CDKL5;MAP2K2;SNRPN;PAM16;ALG2;CASK;TSC2;SDHD;COX6B1;DPM2;MAG;SNHG14;PRKAR1A;DKC1;SCN8A;BOLA3;YME1L1;SUCLG1;TMEM126B;ADNP;ATP6V1A;CTBP1;SLC1A2;CPLX1;ADGRG1;DVL1;PSAP;ATP6V0A2;CAMTA1;COX14;HIVEP2;NDUFV2;NDUFV1;MPDU1;SPTBN2;CREBBP;SURF1;ACD;PDHA1;AUTS2;UQCC3;UQCC2;MYO5A;BRAF;SMARCA2;COQ7;AIMP1;GNAO1;QDPR;AHI1;CCDC88A;SLC6A9;UQCRQ;NDUFAF5;NDUFAF2;OGDH;NDUFAF3;TCF4;MAGED2;STT3B;NOP10;FGFR2;COX20;GABRB3;SNAP25;COX7B;TSEN15;CTCF;GRIK2;IER3IP1;PQBP1;NIPBL;PCLO;GM2A;RARS;KIF1A;DNM1L;TPI1;SSR4;ATRX;PEX2;AMPD2;KCNAB2;TUBG1;AP3B2;ARID1B;DNM1;HADHB;LMBRD1;NDUFS8;NPC1;KIF2A;NDUFS7;NPC2;ACOX1;NDUFS6;NDUFS4;NDUFS2;NDUFS1;HNRNPH2;ZMYND11;DLD;NDUFB9;DDC;PCNA;SATB2;NDUFB3;GBA;ATP1A3;MFF;HSD17B10;LAGE3;TMEM70;TMEM165;HSPD1;PUF60;DMD;MGAT2;CNNM2;SLC25A22;SH2B1;BCAP31;GABRA1;SLC12A5;KCNJ10;PET100;KCNB1;MDH2;USP9X;GAD1;NDUFA2;NDUFA1;TPRKB;RPL35A;FIG4;PDP1;ITCH;GATM;SUCLA2;CLCN4;NFIA;SNX14;PLP1;RAB3GAP2
28	DisGeNET	Acute necrotizing encephalopathy	14/22	2.7709112698030962e-09	6.934922067665818e-07	0	0	14.96999043519847	294.9700327352221	NDUFB9;NDUFA11;NDUFB3;NDUFA1;NDUFS6;NDUFS4;NDUFAF5;NDUFAF2;NDUFS2;NDUFAF3;NDUFS1;TMEM126B;NDUFV2;NDUFV1
29	DisGeNET	Impaired exercise tolerance	27/75	3.988389222180419e-09	9.649242991528492e-07	0	0	4.831057507218479	93.43206469083304	NDUFB9;NDUFA11;NDUFB3;LDHA;PGK1;DMD;COX14;NDUFV2;NDUFV1;PET100;NDUFA1;CHCHD10;SDHD;COX6B1;NDUFS6;NDUFS4;NDUFAF5;NDUFAF2;NDUFS2;NDUFAF3;NDUFS1;TMEM126B;SLC25A4;PFKM;ISCU;PNPLA2;COX20
30	DisGeNET	Cognitive delay	159/966	4.9449720677399114e-09	1.1577615247631057e-06	0	0	1.7301031187795382	33.08803965620204	APP;NDUFA11;FRMPD4;NDUFA12;FMR1;HNRNPU;MSMO1;ACTB;CRKL;TXN2;NDST1;ATCAY;HERC2;FRRS1L;TUBB3;MPC1;PPP2R1A;LONP1;ATP6V1E1;LARGE1;SCN1B;SLC25A46;CDKL5;MAP2K2;SNRPN;PAM16;ALG2;CASK;TSC2;SDHD;COX6B1;DPM2;MAG;PRKAR1A;DKC1;SCN8A;BOLA3;YME1L1;SUCLG1;TMEM126B;ADNP;ATP6V1A;CTBP1;SLC1A2;CPLX1;ADGRG1;DVL1;PSAP;ATP6V0A2;CAMTA1;COX14;HIVEP2;NDUFV2;NDUFV1;MPDU1;SPTBN2;SURF1;ACD;PDHA1;AUTS2;UQCC3;UQCC2;MYO5A;BRAF;SMARCA2;COQ7;AIMP1;GNAO1;QDPR;AHI1;CCDC88A;SLC6A9;UQCRQ;NDUFAF5;NDUFAF2;OGDH;NDUFAF3;TCF4;STT3B;NOP10;FGFR2;COX20;GABRB3;SNAP25;COX7B;CTCF;GRIK2;IER3IP1;PQBP1;PCLO;GM2A;RARS;KIF1A;DNM1L;TPI1;SSR4;ATRX;PEX2;AMPD2;KCNAB2;TUBG1;AP3B2;ARID1B;HADHB;LMBRD1;NDUFS8;NPC1;KIF2A;NDUFS7;NPC2;ACOX1;NDUFS6;NDUFS4;NDUFS2;NDUFS1;HNRNPH2;ZMYND11;DLD;NDUFB9;DDC;PCNA;SATB2;NDUFB3;GBA;ATP1A3;MFF;HSD17B10;LAGE3;TMEM70;TMEM165;HSPD1;PUF60;DMD;CNNM2;SLC25A22;SH2B1;BCAP31;GABRA1;SLC12A5;KCNJ10;PET100;KCNB1;MDH2;USP9X;GAD1;NDUFA2;NDUFA1;TPRKB;RPL35A;FIG4;PDP1;ITCH;GATM;SUCLA2;CLCN4;NFIA;SNX14;PLP1;RAB3GAP2
31	DisGeNET	Lactic acidemia	40/148	1.369864929104522e-08	3.107024892325194e-06	0	0	3.190207156308851	57.76179060239036	NDUFB9;SLC25A3;MRPS16;NDUFA11;NDUFA12;NDUFB3;HSD17B10;TMEM70;MPC1;COX14;CYC1;NDUFV2;DNM1L;NDUFV1;SURF1;UQCC3;PET100;PNPLA8;NDUFA2;NDUFA1;COX6B1;HADHB;PDP1;NDUFS8;SUCLA2;NDUFS7;NDUFS6;BOLA3;NDUFAF5;NDUFS4;NDUFAF2;NDUFAF3;NDUFS2;SUCLG1;NDUFS1;TMEM126B;SLC25A4;DLD;ISCU;COX20
32	DisGeNET	Cerebellar Ataxia	103/565	1.6672218363267528e-08	3.666877602442295e-06	0	0	1.9413476134255356	34.76860793567308	TRIO;NDUFA11;NDUFA12;FMR1;ATN1;MLC1;CISD2;ENO2;ATCAY;SACS;SCN1B;SLC25A46;PHYH;SDHD;COX6B1;DPM1;CACNB4;SCN8A;SUCLG1;TMEM126B;LY6E;KHDRBS1;UBA5;SEL1L;HTRA1;TTBK2;GRIN2A;ATXN2;PGK1;CAMTA1;COX14;NDUFV2;NDUFV1;SPTBN1;MPDU1;SPTBN2;PRNP;SURF1;EIF2B2;PDHA1;HSPA4;NONO;MYO5A;CHCHD10;ARHGAP26;AHI1;DAB1;FGF14;UQCRQ;RPL27A;NDUFAF5;OGDH;NDUFAF2;NDUFAF3;ACO2;ITM2B;COX20;GABRB3;SNAP25;SLC6A1;OPA1;NEFL;KIF1A;CTSD;COX8A;PEX2;DNM1;NME1;LMBRD1;NDUFS8;NPC1;NDUFS7;NPC2;NDUFS6;NDUFS4;VAMP1;NDUFS2;HNRNPH2;NDUFS1;DLD;NDUFB9;CSTB;PCNA;NDUFB3;GBA;ATP1A3;ATP1A2;TMEM70;TTR;FYN;HARS;GABRA1;KCNJ10;PET100;GAD1;NDUFA2;NDUFA1;SUCLA2;GLRB;PPP2R2B;SNX14;PLP1;PNPLA6
33	DisGeNET	Progressive macrocephaly	14/25	2.8418172627147908e-08	6.066444027289397e-06	0	0	10.885439763488543	189.147981344824	NDUFB9;NDUFA11;NDUFB3;NDUFA1;NDUFS6;NDUFS4;NDUFAF5;NDUFAF2;NDUFS2;NDUFAF3;NDUFS1;TMEM126B;NDUFV2;NDUFV1
34	DisGeNET	Mental deterioration	21/53	3.0018016855728643e-08	6.22487903825367e-06	0	0	5.625044985604607	97.43403713123	GABRB3;APP;CSTB;SLC20A2;HTRA1;ATP1A3;ATP1A2;SLC6A1;CPLX1;ACTB;DNM1;COASY;FA2H;NRAS;PDE10A;PRKAR1A;PSAP;GNAS;MAPT;APOE;CTSD
35	DisGeNET	Autistic Disorder	117/677	3.9956811792175554e-08	8.05573722187806e-06	0	0	1.8218193087093992	31.035542114703777	SEMA5A;APP;FRMPD4;CTNND2;FMR1;HDLBP;ZBTB20;AQP4;ACTB;CRKL;SCAMP5;RIMS1;RIMS3;DPYSL2;BANF1;GLUL;HMGN1;RBFOX1;SNRPN;CDKL5;DSCAM;PRKCB;TSC2;CASK;TBR1;MIF;FOXP1;CLIP1;PRKAR1A;SCN8A;KCTD13;WDFY3;ADNP;CLOCK;PVALB;LXN;MAGED1;SDC2;SLC1A1;SLC1A2;SEZ6L2;FXR1;GRIN2A;COP1;MAP2;MBP;APOE;NPTX2;MPDZ;CREBBP;UBE2H;GSTM1;HOMER1;AUTS2;BDNF;CS;SEM1;AHI1;DAB1;NBEA;AGO2;TCF4;GABRB3;SNAP25;CNTNAP2;DOCK4;CHD8;AKAP8L;GRIK2;XPO1;PCLO;CHL1;DNER;PDE4A;ITGAV;CTSD;BCAS2;GPX1;KCND2;TESC;ATRX;IL18;NRG1;KCNAB2;SYN2;ARID1B;IL1RAPL1;ZMYND11;DLD;CRK;NLGN3;NLGN1;DDC;RPL10;MAK16;PRICKLE2;NRXN3;LRP8;AKAP1;NSD3;NRAS;DMD;SH2B1;MAPK3;GABRA2;GABRA1;NTRK2;GABBR1;NDUFA5;PCDH9;GABRA5;TXNRD1;GAD1;ATP2B2;GATM;APC;PLP1
